;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
Volatility;0.1427977192982257;0.14282921328225515;0.1428730778224762;0.14292823186645814;0.1429940511443092;0.14307014474628932;0.1431562917804231;0.14325235397317818;0.1433583293919683;0.14347418131496548;0.1435999818266236;0.14373582406464766;0.14388186920548818;0.14403831617244794;0.1442054653945104;0.14438364206562576;0.14457331793101796;0.14477500201052174;0.1449893739049034;0.14521728151062607;0.14545959615885715;0.14571749643333792;0.14599208390639679;0.14628487385245037;0.14659710604378537;0.14693037418987004;0.14728628657836296;0.14766663940338948;0.14807324833751348;0.14850807343450462;0.14897299369081368;0.14947010776705774;0.15000182319957459;0.15057025591783452;0.1511774622623634;0.15182588250844126;0.15251783667030674;0.15325636534070974;0.1540444665875243;0.1548857663696739;0.15578521826224317;0.1567483466521077;0.1577818829006799;0.15889411792833494;0.16009531388971968;0.16139824576876557;0.16281928484267313;0.16437781662437873;0.16610298189739436;0.16803972261336397
Return;0.08875284105340427;0.08927448476889197;0.08978664676463419;0.09029182239342096;0.09079125240075804;0.09128541207906357;0.0917744516345156;0.09225820951732255;0.09273628869421448;0.09320834027931452;0.0936738366911757;0.09413203873528875;0.09458240903132312;0.0950239933360486;0.09545618302018671;0.09587835963378985;0.09628979957315564;0.09668982669081616;0.09707801996573191;0.09745409670126036;0.0978179421893024;0.09816983584659605;0.0985098447138345;0.09883827299230952;0.09915556950226395;0.09946224957169247;0.09975924864710604;0.10004725436462608;0.10032707170222835;0.1005997251913413;0.1008660870498467;0.1011269297414201;0.1013832585625084;0.10163563084721139;0.10188484550800095;0.10213168269689822;0.10237618213446632;0.10261893831013447;0.10285962380450064;0.10309838698809963;0.10333572494137308;0.10357297111234443;0.10381131038764797;0.10405245884466212;0.10429922325868171;0.10455427538806635;0.10482091962484191;0.10510057938788023;0.10539574656908478;0.10570838278452607
