date;usa;ch;uk;jp;emu;em
1993-04-30;-0.06820914813211276;-0.021342660648056677;-0.019035833225922838;0.12228072576140026;-0.03773904835770869;-0.025309634186925556
1993-05-31;0.031155654171088232;0.08204460484784049;0.012665318698563022;0.03323812864298281;0.0014391383234946264;0.033417977856623704
1993-06-30;0.05189477454743652;0.04973286885364381;0.037801511588885006;0.03419723883007153;0.030424759850898653;0.0796902093975862
1993-07-30;0.014857954396108708;0.012721010241118824;0.012995233026732667;0.08039809917662666;0.02590923885576224;0.04274838884936072
1993-08-31;-0.002349247776288088;0.030492883570037765;0.030517997222149873;-0.016036120664928433;0.06608950450814555;0.044137033098889056
1993-09-30;-0.04484728908880531;-0.0025435107400662016;-0.046436431592666416;-0.08112805827911818;-0.04069723870960562;-0.00011774254426943909
1993-10-29;0.06180258344300937;0.1022782440038752;0.08435088205224783;0.038787795540076164;0.08148395045244028;0.13701846774906756
1993-11-30;0.0008948160972870323;0.01453899127133118;0.012177613862740966;-0.15946608537722873;-0.031470655804339276;0.052233473141768405
1993-12-31;0.005182140091348986;0.07410583508115498;0.06738995261634217;0.024726575501667014;0.06567652064115159;0.15723944364115372
1994-01-31;0.025232679871374453;0.08069707840256712;0.03357228957659952;0.14903550502123863;0.025753153018812647;0.007182598735216539
1994-02-28;-0.050593440628977415;-0.0803204600818973;-0.07153227117085037;0.02155570431605769;-0.042615893021077156;-0.040608277619953115
1994-03-31;-0.05443511168802717;-0.02304037782836388;-0.0778898940448477;-0.053904930944845275;-0.010428037442857918;-0.10117811868235382
1994-04-29;0.014548245466201148;-0.013469877919904838;0.036567830863204254;0.04297649972657891;0.05638837093903337;-0.019794239186319285
1994-05-31;0.0068926409087846086;-0.00798598397268313;-0.06147312488371637;0.012101166457531898;-0.05523773338964166;0.02419702437086535
1994-06-30;-0.06847205593633143;-0.03189755677315842;-0.03833305481222149;0.005717561684860817;-0.06302553899101104;-0.06807931359970198
1994-07-29;0.03933242472402343;-0.017609481701200025;0.0592673592187527;-0.03076617148108285;0.07174680718688009;0.06772286103931924
1994-08-31;0.025266039250781303;0.027985226382201356;0.04275203089856783;-0.00689061930675039;0.005276170284203685;0.10868560669758165
1994-09-30;-0.05434177114138716;-0.04005054116771689;-0.07864731841368133;-0.057801740684965464;-0.0776207873520931;-0.023095546900618658
1994-10-31;0.004043267962493768;-0.008937758859229539;0.03841960557897961;0.008342364704171601;0.01827212176188464;-0.036389917251153925
1994-11-30;0.020251664370804168;0.03409700650299263;0.010272500319815414;0.0030839934374735645;0.015262874892879807;0.001190894710343171
1994-12-30;0.0003303397338108027;0.010645862988598598;-0.013185998425633505;-0.0029151012489592176;-0.009289732093571978;-0.09351491324412187
1995-01-31;-0.009641612210721018;-0.04387594989996457;-0.051040177453650526;-0.09251413613681148;-0.04036301359555994;-0.13895376578514396
1995-02-28;0.02181847742550236;0.04206255307345419;-0.011494082684778473;-0.0645005991069676;0.011066053644421592;-0.04237448959474843
1995-03-31;-0.048030647399527227;-0.013150758676054863;-0.0031798568344515443;0.012349850873350166;-0.04453596104520674;-0.06720112259680366
1995-04-28;0.01550595844803282;0.003652401508814629;-0.0018043144938172384;0.03255407071020078;0.026458296552035465;0.028528386796056848
1995-05-31;0.05074874634749693;0.058973105654576585;0.03456352605889679;-0.05153249992241571;0.02483822118336132;0.06481383781200267
1995-06-30;0.029394095864874847;0.03443658120110582;0.00558416804592099;-0.04339516804420862;0.013401693683332105;0.007421266174556518
1995-07-31;0.031410816746934245;0.007921693025726428;0.05308305767489818;0.07683643058963407;0.05462370257621685;0.019693307400835414
1995-08-31;0.05039983025958339;0.02481692343446218;0.025323521349652545;0.008007639855110993;-0.0038799768608762664;0.02535214811137343
1995-09-29;-0.012392009076716448;0.027336845549061017;-0.026385573458886924;-0.04685626889450012;-0.04572703193035976;-0.05948296798654773
1995-10-31;9.99053324226562e-05;0.042855990257131715;-0.0006972835132627031;-0.055471717712886726;-0.013498743310350836;-0.03794238494234625
1995-11-30;0.06516998308239264;0.03342783685571349;0.02626888177138964;0.08061181911787019;0.025190289967589985;0.0019031443083563637
1995-12-29;0.00615943824362164;0.03023715331252541;0.017236137226507298;0.041755867287778914;0.029997987742639953;0.03491916693913333
1996-01-31;0.09182652960288906;-0.008974874733575278;0.05241651422983695;0.040264609848268185;0.08760689501797247;0.12891274132969865
1996-02-29;-0.0045216222237929315;0.02924063503910901;-0.0069394643187442595;-0.03240850279174601;-0.0021020353688425697;-0.0306505148132572
1996-03-29;0.004937931023260234;0.08217730498529763;-0.01082041445996429;0.029871465605489256;0.0013127582875112065;0.0023958989060755
1996-04-30;0.05544763745257786;-0.00041718809924096156;0.060100760920487106;0.09908969078733731;0.052791191666464066;0.08142104629278646
1996-05-31;0.04559406951887235;-0.01554249235495142;0.030098573417563168;-0.0341000960694503;0.030894174120434714;0.013642707602457227
1996-06-28;0.000677523641263944;0.04446232632486291;-0.011203149550677138;-2.476858880784416e-05;0.007938679201852095;0.0008117362148316598
1996-07-31;-0.095462950815146;-0.07271856270217436;-0.04744161743685271;-0.09629374041799077;-0.07358221424968125;-0.11869336433729916
1996-08-30;0.03512566611367496;0.056609439580848964;0.06467661487637866;-0.032884419387411934;0.02112977319961251;0.03814622249604582
1996-09-30;0.10695481076198532;0.023165160430566045;0.072279544289366;0.08445879951276258;0.07992589792795601;0.05709887472989106
1996-10-31;0.0253652342804076;-0.0029232020762247624;0.04696685031992032;-0.06734817602428489;0.010437086077076607;-0.02705704072115389
1996-11-29;0.11037862679627675;0.04133527190111752;0.09097079293067667;0.051966442380794176;0.08922788391082448;0.04944466154395011
1996-12-31;0.021355735620829597;0.020615171565590895;0.076931962904778;-0.030960355254280425;0.058681134723299166;0.04557134575332045
1997-01-31;0.12474616805719152;0.08429209454043218;0.021516382318906402;-0.061977333041541405;0.06895729777777793;0.12423134205470654
1997-02-28;0.046750516932910546;0.05255271164041586;0.07172897035568582;0.06362259079062849;0.044810127993804016;0.0837075150076152
1997-03-31;-0.05641079188203013;0.04534867367236939;-0.001963955354912228;-0.04479929960880169;0.02789652902440709;-0.03833645791383522
1997-04-30;0.0710474248968258;0.02934350475960934;0.023135735589259188;0.041236245730876364;-0.012550116942516731;0.0064380565534782885
1997-05-30;0.018750862570059423;0.036257370570442315;0.008024856211451992;0.07056071484460946;-0.006816373548772736;-0.008452092344580886
1997-06-30;0.07619650855382054;0.11337535451313063;0.04342339533126216;0.10614736653826173;0.09711506032430695;0.08417809193370474
1997-07-31;0.12077271545847124;0.05429914032719463;0.08705449268607013;0.006948098837102457;0.09520131674537113;0.053966299568667164
1997-08-29;-0.07520685027911667;-0.10807422541309242;-0.033086734344322855;-0.10216333674474198;-0.09218279048315581;-0.14211127001619395
1997-09-30;0.03332121661492948;0.08274100937938456;0.06701947163865452;-0.032849723848067836;0.08036230024828361;0.009072835097003518
1997-10-31;-0.05887191747419018;-0.0382529608111567;-0.06939193214507777;-0.12265731461909035;-0.09239992951689491;-0.19140411383518052
1997-11-28;0.06126473008162869;0.04411107700953898;0.01704828318786844;-0.04991182337084987;0.03245080775688636;-0.024862577463692803
1997-12-31;0.03553548871419698;0.07756325834298017;0.058770458022599614;-0.03796681392201362;0.05784320044418645;0.044852871893056756
1998-01-30;0.027061115614685383;0.05272330338387743;0.06306922630540379;0.10442833728276968;0.057080543984841414;-0.06569842754067767
1998-02-27;0.06467756845721606;0.08949213176768778;0.06370396678921275;3.804978713106699e-05;0.07575377488110147;0.09853560692179641
1998-03-31;0.09311324378911356;0.061841632009635994;0.09393622204087171;-0.0314927995105182;0.1359207035793364;0.08414473037246495
1998-04-30;-0.006634507211459417;-0.02305778589475105;-0.016164856396572613;-0.02213190648528285;0.015213754997499773;-0.028995087772833217
1998-05-29;-0.02868580305913604;0.0338559117362256;-0.04553995285011003;-0.06327995919874685;0.04029387944232887;-0.14476736157133596
1998-06-30;0.07197659545346258;0.028142454928998584;0.04347299018928519;0.04223156265593797;0.04192728928380918;-0.08015282324806006
1998-07-31;-0.029690148639541225;0.05181165360055462;-0.03975030891347553;-0.03290213030056388;0.012944733056950097;0.010926021623936633
1998-08-31;-0.1629711269123505;-0.17975843666048497;-0.0982155870352176;-0.13850724672493708;-0.16752255702712748;-0.30889248546234305
1998-09-30;0.01729220976294732;-0.1280279463361501;-0.06504361492905542;-0.07148150564424838;-0.08147854267835375;0.014950426627387436
1998-10-30;0.04815939466849595;0.11432262092383527;0.03201136013222272;0.1360497397324132;0.049572452400927336;0.07515286206407201
1998-11-30;0.11551729967143265;0.09639025676561697;0.09111865084867254;0.09236353635530725;0.10736313982460999;0.13130024722458167
1998-12-31;0.03605378103321;0.010246841392492323;0.009103396249149576;0.016216534876606792;0.03395707530778802;-0.03598183501386587
1999-01-29;0.07240738515915157;0.00422642196175782;0.01732797203593761;0.0355756168461665;0.021771955085793993;0.01137008383220417
1999-02-26;-0.009769738198741829;-0.014154151658308578;0.04126068705895514;-0.0035467870358263376;-0.029976332784470094;0.028556472523413978
1999-03-31;0.07447668875994595;0.02041653750775052;0.06371787752220981;0.17479829866027363;0.034579734497768744;0.1674996934400217
1999-04-30;0.05932786530248779;0.01998159047071657;0.06187599719821324;0.0651361001109243;0.050558407162475616;0.14879991439386586
1999-05-31;-0.02183292845791507;-0.048810442364916606;-0.05400395240610378;-0.05486508692875869;-0.04324014245580643;-0.00437928691773648
1999-06-30;0.07208215019388797;0.0010399680601587136;0.02000611693661103;0.11376663267994691;0.04538302140167194;0.13279329369255666
1999-07-30;-0.06967138317093557;-0.0002547788924772698;-0.023953931945001172;0.05758519756183955;-0.041238495651857776;-0.0646498316610965
1999-08-31;0.013389149510973919;0.019011804489912354;0.015855314802784903;0.012802861217018346;0.04217763885841763;0.02908096037233454
1999-09-30;-0.044484647145566325;-0.0172282613871092;-0.031162698970595315;0.04459776139031191;-0.019826044494457573;-0.04859648561645513
1999-10-29;0.08551291131289385;0.03780277380878605;0.04862510606990211;0.06264354874277323;0.061461462093836516;0.040544320429653835
1999-11-30;0.06402368574599038;0.034044393679783846;0.054516738153031596;0.08644037836309404;0.07982086788138654;0.1350612537742204
1999-12-31;0.07670112447058286;0.028170955277015297;0.06389953174810059;0.0690580230039648;0.14400178180714618;0.1344926559325319
2000-01-31;-0.028367453930977837;-0.08583313975843665;-0.06742105145279986;-0.017769492982960045;-0.035690544533695245;0.03271421533767893
2000-02-29;-0.02166641401816405;-0.019768333593888077;-0.029507800141749363;-0.02375031072303857;0.09363373578512335;0.015368706150126199
2000-03-31;0.11228941261916314;0.0934916320733934;0.08583887139634494;0.09481777764466925;0.00880143217723206;0.016249364312094894
2000-04-28;0.006377650008106306;0.004738360736746161;-0.0033825741930384456;-0.03810891458190779;-0.010649967188179343;-0.05858662906955525
2000-05-31;-0.050691379364941835;0.029064715758408743;-0.05784853569587156;-0.07445768706759981;-0.02654760690413982;-0.06523768881756398
2000-06-30;-0.01303590317067449;0.001300292914214518;-0.027196726864966103;0.030187117858084145;-0.008348588232765408;-0.0022298475936393114
2000-07-31;0.012789586035867773;0.03491566115659017;0.03820159842989157;-0.08745195736775258;0.0007767205451816306;-0.021834131987815475
2000-08-31;0.08755129802802197;0.010916312070198053;0.044754744770127974;0.10082537303751904;0.008933451620380728;0.038859760668865206
2000-09-29;-0.05563244887993912;-0.05591520645756809;-0.02867964458341976;-0.050841688095426996;-0.05081023792728123;-0.08852770338840565
2000-10-31;0.038009396939523654;0.054927808839622116;0.05283443787493236;-0.015073091778145975;0.03264566285376258;-0.030363539022463693
2000-11-30;-0.11796897215037794;-0.0018066670276782881;-0.09866786926455628;-0.08202653273430505;-0.07637262583406035;-0.12608394303035886
2000-12-29;-0.05728573335092968;0.03173896558091949;0.008751830451429354;-0.11313747806146768;0.009354645547752671;-0.03303609732275259
2001-01-31;0.04125800088936815;-0.016745657971796057;-0.012018523885259036;-0.0074099008411635525;0.010196396195176538;0.14284830293513995
2001-02-28;-0.07295164190623638;-0.04921275062384145;-0.04934632708359088;-0.02774651833523567;-0.08219157301764679;-0.06169293445771007
2001-03-30;-0.03284549726794217;-0.0674323026975524;-0.013623910479773516;0.00314640250475251;-0.044958045417175185;-0.06845312798623249
2001-04-30;0.076415552340799;0.025421792798919762;0.06126563244953909;0.0665037335057641;0.08024907820602123;0.04795383735342029
2001-05-31;0.047364375118648994;0.029010495397321368;0.0064657404356618375;0.0386104256746882;-0.024622387612737606;0.053525863277472
2001-06-29;-0.022884934450773886;-0.04138545920464831;-0.034087464090889696;-0.05952972786912103;-0.03800499068195451;-0.02052683961423618
2001-07-31;-0.04815834094418292;-0.0484642572835875;-0.038247235498982346;-0.11078040208844753;-0.03461122402641814;-0.09991180493390739
2001-08-31;-0.10655336609305843;-0.04391425951112604;-0.05207393349764988;-0.06693032281324529;-0.07864484208112166;-0.05243922125026723
2001-09-28;-0.09775695449524413;-0.06815929357803807;-0.08734322405097705;-0.11367118465360782;-0.146272565121777;-0.17427989373898756
2001-10-31;0.02099437272341742;0.0053818985635250005;0.02568185711888349;0.004167662385119675;0.050855472153089165;0.06870787226108721
2001-11-30;0.10228273211301486;0.0456927680188326;0.04571666327936397;0.03450129230214127;0.07429828089881907;0.13025486534842035
2001-12-31;0.016530830296018317;0.030501615025912532;0.0340826541784538;-0.05802009150585519;0.03857145723342903;0.09028982009823028
2002-01-31;0.003228560789391599;-0.03889935440703829;-0.025318089401478727;-0.062064059233202684;-0.03912988092516134;0.05206193793549696
2002-02-28;-0.020961286309861826;0.027368494125259435;-0.006280991951174597;0.0400208792660659;-0.006718643062113339;0.014940557162873569
2002-03-29;0.022324321374185496;0.04952566675459491;0.03118347182431669;0.04305341861763501;0.04373647279491344;0.044857167444059876
2002-04-30;-0.09835466034831863;-0.008074652106482283;-0.03274515326795102;0.02031159977895336;-0.050410291274151864;-0.02956261173565422
2002-05-31;-0.043639284238199405;0.00099051361624225;-0.05222559019313078;0.02360029860369406;-0.037441778601915;-0.051824397145507684
2002-06-28;-0.12224175193171793;-0.08751026101684112;-0.08995988140501687;-0.09931004591269821;-0.0766415094592372;-0.12111383441082824
2002-07-31;-0.07007388498260836;-0.11849469724889483;-0.06549431276167572;-0.06764084421029637;-0.13980930630272037;-0.07425054387501717
2002-08-30;0.008140304871879112;0.0020198543059575247;-0.007101730697909314;-0.007263289092487746;0.012485090483616235;0.018824419635154133
2002-09-30;-0.11456656071277604;-0.06720880038332144;-0.10525465398343448;-0.04585608800664287;-0.17054114578679935;-0.10962583880556664
2002-10-31;0.08629388169514862;0.029630612823317026;0.07387126225006146;-0.07345232221022269;0.1245299971176197;0.06045222128281491
2002-11-29;0.0635557842385508;0.028264691760417238;0.03336349129289906;0.043861458319806035;0.06909505785633097;0.07222251295467874
2002-12-31;-0.1234516455057375;-0.09124613145620719;-0.08724786741793045;-0.09113706883147799;-0.11125944455858172;-0.09811065396218532
2003-01-31;-0.0459567201126273;-0.05574772020166019;-0.09129617648272503;-0.06195888480220213;-0.054145995335964425;-0.026603771762854223
2003-02-28;-0.012025208386887032;-0.04987993939885371;-0.012919690095045233;0.009160087720339938;-0.038358351361398424;-0.023833117651414937
2003-03-31;0.007384066954781998;-0.005870990461605663;-0.0028763742210986543;-0.04596843707846887;-0.03215547260399221;-0.030211397174654153
2003-04-30;0.08474509381860318;0.119265726124264;0.10523851309933119;-0.006701302737975534;0.16537195270934602;0.09027507064380313
2003-05-30;0.001341187808108657;0.009482771735951578;0.008684963931579137;-0.0034711458269538475;0.018356734295995825;0.018557268300761542
2003-06-30;0.06262274962778691;0.04857150515884645;0.05860690758036857;0.12703244217685916;0.06527813318326925;0.10943531754478752
2003-07-31;0.026230791773760753;0.047211345206061406;0.013801474743551534;0.04841446922388459;0.0331520626961177;0.07062008401202968
2003-08-29;0.050826300164996896;0.022055956662046183;0.02442950170365865;0.14018064145593256;0.03190622429607015;0.10070397325160996
2003-09-30;-0.07473816911801046;-0.02315819163293753;-0.030838968495057295;-0.008067855591473494;-0.06141350901473819;-0.057070192323548596
2003-10-31;0.06653815295368481;0.03134929392642927;0.07748586260025592;0.05512997714350942;0.08408906135612093;0.09480360855336678
2003-11-28;-0.01853755269050794;0.023897992705515625;0.0009204716424346948;-0.05794537134350619;0.02266448004513033;-0.01600362917152942
2003-12-31;0.004966828538372603;0.031058332492009066;0.026908641264163924;0.021606177289842154;0.040098624603462696;0.024582942738799574
2004-01-30;0.040192719837619295;0.04837278303168224;0.018567406699761424;0.040169112345727065;0.03954957135027959;0.057967928658064105
2004-02-27;0.016140966446930305;0.010534731826657096;0.04986645739952955;0.0010265011902690357;0.023167778796866934;0.0502720336234872
2004-03-31;-0.011147276893511915;-0.020085580218749732;-0.01874860725549443;0.14009325321931643;-0.03419083747833229;0.01772252520830664
2004-04-30;0.003119621203092615;0.035778454917478886;0.011581509938747514;-0.0364578774102593;0.006122724743065744;-0.06452985165124558
2004-05-31;-0.027142672806913293;-0.03190579519214454;-0.01896983020641474;-0.07359268993374468;-0.024443289750894603;-0.058822735523024305
2004-06-30;0.03132078933507354;0.012589535978942301;0.01238308761901541;0.06673551809466804;0.037342665823051346;0.0168226093989845
2004-07-30;-0.02233036772029784;-0.022258824323651782;0.002064309490643401;-0.0478663705003769;-0.026571054002772487;-0.005765437043919075
2004-08-31;0.005828882914513445;-0.011272889815757026;0.006443422513064734;0.007964241053561416;-0.0016197094016655589;0.042594755710876786
2004-09-30;-0.002394899553392782;0.011719463443068179;0.01851069875770439;-0.03617256578160599;0.03106847341178387;0.04376267848236193
2004-10-29;-0.03545188483358552;-0.032159929138602994;-0.02683518514104488;-0.02510645819541124;-0.000633459434338679;-0.027220679478384024
2004-11-30;-0.007304431831538394;0.023590816538224146;0.01515184272868253;-0.00048363373760507145;0.02519882952009267;0.0418033571628762
2004-12-31;0.02607956390712718;0.036578632683202494;0.0235625980112939;0.04220415466460503;0.04243434634060028;0.03905358005407611
2005-01-31;0.026852838131347978;0.02035056447290362;0.045380979918989706;0.028470266360949736;0.03023755906948611;0.056252477814459745
2005-02-28;-0.004927321162090159;0.029862143187366685;0.022052396650374728;-0.005156494190888927;0.02085717638065332;0.06033520647907564
2005-03-31;0.013083043746416223;0.004944316088755896;0.0023383544845316795;0.008646998900564196;0.00472387886139547;-0.03830045075608257
2005-04-29;-0.0262780667206034;-0.008843517744424934;-0.018789657936783666;-0.033871847798575216;-0.045894717864870094;-0.03479158623871459
2005-05-31;0.08423852600898041;0.051472878448564074;0.03997468172603047;0.04036359308439463;0.06406927129038587;0.0868815202332851
2005-06-30;0.03309973248928011;0.0236044870588783;0.04690935278830688;0.029519127929930944;0.048416191151219534;0.06608962593289802
2005-07-29;0.04388090837485947;0.06039922888857463;0.01929701443376919;0.016102660635196386;0.0542214334776292;0.07726661575203075
2005-08-31;-0.02632192843457315;-0.009019175553345526;0.012238426294143734;0.051193093320154315;-0.013658028365517438;-0.008348979613567842
2005-09-30;0.02875946244960481;0.05452963821356249;0.03804431138234188;0.1257688326851678;0.04733036762372911;0.11513177685773823
2005-10-31;-0.028109296148179364;0.002725510549915322;-0.04198962627571523;-0.023738361994710022;-0.0504760656699349;-0.0764571270591844
2005-11-30;0.06920791035791662;0.06345990399452606;0.032316492986022904;0.07155572659404696;0.0519186757916259;0.11277125093709728
2005-12-30;0.0013230554296901342;0.022413782510924296;0.029587723244170805;0.08661399246654411;0.04069083309781085;0.06004380827579636
2006-01-31;0.002846291272472934;0.03521902279159872;0.0343850655184581;0.025424255881631552;0.04621571475876962;0.08583374813794786
2006-02-28;0.027679327044216828;0.01301655328922835;0.020002415590577804;0.017946168911711524;0.03652652931842093;0.025654693963581332
2006-03-31;0.0012227849126840162;0.013554905647368054;0.016892716855139378;0.01384488160541042;0.032388653511186805;-0.002594422677871022
